epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1116.89,1.15898,0.67564,1.10259,0.71914,0.83917,0.83944,0.56097,1.17146,0.88406,1.05243,0.0003327,0.0003327,0.0003327
184,1123.38,1.12716,0.66602,1.08824,0.74419,0.80385,0.81184,0.54375,1.17259,0.91923,1.04441,0.000329951,0.000329951,0.000329951
185,1129.83,1.13397,0.65045,1.08651,0.78916,0.80814,0.83955,0.55949,1.16849,0.90918,1.04634,0.000327202,0.000327202,0.000327202
186,1136.13,1.1212,0.66675,1.10148,0.81363,0.83487,0.85503,0.56572,1.21051,0.8123,1.04654,0.000324453,0.000324453,0.000324453
187,1142.54,1.11872,0.65963,1.08671,0.82949,0.79445,0.84806,0.54759,1.29283,0.84831,1.07951,0.000321705,0.000321705,0.000321705
188,1148.94,1.13882,0.65742,1.09136,0.78694,0.77646,0.83739,0.55843,1.23905,0.85775,1.06407,0.000318956,0.000318956,0.000318956
189,1155.37,1.12496,0.66552,1.0935,0.79045,0.80656,0.85084,0.54679,1.28641,0.88285,1.08256,0.000316207,0.000316207,0.000316207
190,1161.66,1.11032,0.63189,1.07222,0.81895,0.82069,0.85487,0.54475,1.30854,0.87094,1.09529,0.000313458,0.000313458,0.000313458
191,1167.88,1.1514,0.64931,1.09146,0.77882,0.82986,0.863,0.57366,1.21619,0.85425,1.05929,0.000310709,0.000310709,0.000310709
192,1173.71,1.1344,0.64034,1.09522,0.75141,0.84529,0.86775,0.57969,1.1954,0.87882,1.0467,0.00030796,0.00030796,0.00030796
193,1179.65,1.12458,0.64857,1.09193,0.85495,0.81593,0.86458,0.58122,1.18002,0.8736,1.03782,0.000305211,0.000305211,0.000305211
194,1185.49,1.12009,0.65066,1.07836,0.82446,0.7785,0.85108,0.55175,1.26349,0.88594,1.05834,0.000302462,0.000302462,0.000302462
195,1191.55,1.11527,0.64859,1.07679,0.8421,0.75219,0.84506,0.54498,1.22575,0.86442,1.05235,0.000299713,0.000299713,0.000299713
196,1197.53,1.14002,0.65524,1.08848,0.81811,0.76111,0.84424,0.53751,1.2485,0.89008,1.06506,0.000296964,0.000296964,0.000296964
197,1203.66,1.11587,0.65172,1.08474,0.78163,0.81773,0.83756,0.54701,1.19674,0.90685,1.04457,0.000294216,0.000294216,0.000294216
198,1209.61,1.1259,0.63598,1.08276,0.80208,0.81375,0.84151,0.55974,1.17022,0.90067,1.03359,0.000291467,0.000291467,0.000291467
199,1215.32,1.08216,0.61351,1.07643,0.78563,0.8352,0.84992,0.55279,1.30267,0.90648,1.08974,0.000288718,0.000288718,0.000288718
200,1221.21,1.13469,0.65495,1.09398,0.77223,0.83135,0.83065,0.5614,1.20766,0.90596,1.07733,0.000285969,0.000285969,0.000285969
201,1227.06,1.101,0.62977,1.06975,0.8064,0.82967,0.854,0.56661,1.22011,0.90874,1.05889,0.00028322,0.00028322,0.00028322
202,1232.95,1.0972,0.62877,1.07805,0.84068,0.80831,0.85332,0.54341,1.25393,0.87819,1.07801,0.000280471,0.000280471,0.000280471
203,1238.85,1.13955,0.63209,1.07679,0.83823,0.8053,0.84964,0.56311,1.21459,0.86212,1.05572,0.000277722,0.000277722,0.000277722
204,1245.13,1.1489,0.63871,1.07981,0.83262,0.82854,0.87289,0.58287,1.20983,0.82375,1.06456,0.000274973,0.000274973,0.000274973
205,1251.12,1.10519,0.63241,1.09049,0.82485,0.79669,0.85854,0.57361,1.20049,0.83404,1.04322,0.000272224,0.000272224,0.000272224
206,1256.92,1.13411,0.627,1.09499,0.83727,0.83362,0.86071,0.56695,1.18933,0.80282,1.04782,0.000269475,0.000269475,0.000269475
207,1262.72,1.11597,0.61072,1.08325,0.79185,0.84796,0.8553,0.58846,1.13811,0.85418,1.02945,0.000266727,0.000266727,0.000266727
208,1268.53,1.1432,0.62288,1.07615,0.70133,0.84754,0.84527,0.56762,1.18919,0.86728,1.0506,0.000263978,0.000263978,0.000263978
209,1274.53,1.10916,0.62567,1.07131,0.80663,0.80922,0.85891,0.57253,1.21205,0.87282,1.04734,0.000261229,0.000261229,0.000261229
210,1280.26,1.08596,0.61091,1.06652,0.79779,0.84952,0.87024,0.60127,1.12105,0.83321,1.01434,0.00025848,0.00025848,0.00025848
211,1286.46,1.09834,0.62737,1.07016,0.80248,0.83621,0.87183,0.5969,1.14687,0.84281,1.02136,0.000255731,0.000255731,0.000255731
212,1292.22,1.09853,0.62467,1.06671,0.80812,0.82289,0.85986,0.5848,1.17393,0.84501,1.04056,0.000252982,0.000252982,0.000252982
213,1298.21,1.10051,0.60254,1.06372,0.83088,0.81191,0.87428,0.57547,1.23256,0.86017,1.06105,0.000250233,0.000250233,0.000250233
214,1303.96,1.11419,0.63589,1.08207,0.83658,0.83905,0.87914,0.55246,1.32229,0.85151,1.08164,0.000247484,0.000247484,0.000247484
215,1309.92,1.10745,0.61402,1.09016,0.86832,0.84352,0.88025,0.56467,1.23864,0.84241,1.0589,0.000244735,0.000244735,0.000244735
216,1315.86,1.09058,0.60926,1.07862,0.84731,0.83723,0.89444,0.58682,1.22138,0.82543,1.05783,0.000241986,0.000241986,0.000241986
217,1321.73,1.09944,0.58864,1.06278,0.86023,0.81993,0.89353,0.59719,1.19485,0.81417,1.04366,0.000239238,0.000239238,0.000239238
218,1327.6,1.08112,0.5878,1.0541,0.8057,0.82213,0.86891,0.58829,1.1691,0.83258,1.04548,0.000236489,0.000236489,0.000236489
219,1333.66,1.08572,0.59888,1.05454,0.78823,0.85204,0.87079,0.59653,1.15964,0.84628,1.04275,0.00023374,0.00023374,0.00023374
220,1339.46,1.07068,0.59309,1.0583,0.86258,0.778,0.85899,0.58971,1.15176,0.90091,1.04528,0.000230991,0.000230991,0.000230991
221,1345.32,1.08162,0.59419,1.06278,0.75835,0.85135,0.86548,0.58375,1.19539,0.87053,1.06243,0.000228242,0.000228242,0.000228242
222,1351.21,1.07557,0.5897,1.05765,0.80958,0.79071,0.86532,0.58561,1.19696,0.8535,1.0675,0.000225493,0.000225493,0.000225493
223,1357.15,1.06084,0.57502,1.06114,0.83323,0.8112,0.86956,0.5917,1.17954,0.86155,1.05654,0.000222744,0.000222744,0.000222744
224,1363.11,1.0763,0.5991,1.06423,0.82648,0.83706,0.8872,0.60268,1.13342,0.81333,1.02763,0.000219995,0.000219995,0.000219995
225,1369.23,1.09296,0.59771,1.05938,0.82614,0.82391,0.88804,0.62306,1.12758,0.83317,1.0321,0.000217246,0.000217246,0.000217246
226,1375.08,1.07508,0.57641,1.05977,0.82703,0.80981,0.87311,0.59729,1.14106,0.84012,1.0449,0.000214497,0.000214497,0.000214497
227,1380.94,1.07714,0.57513,1.04903,0.88214,0.8215,0.88767,0.61454,1.16438,0.80735,1.05115,0.000211749,0.000211749,0.000211749
228,1386.72,1.04763,0.58658,1.04408,0.83198,0.8064,0.8859,0.61174,1.15096,0.81201,1.04571,0.000209,0.000209,0.000209
229,1392.72,1.09987,0.58224,1.05862,0.77842,0.82442,0.85152,0.58102,1.144,0.8164,1.04459,0.000206251,0.000206251,0.000206251
230,1398.58,1.07058,0.58376,1.06829,0.74154,0.82393,0.83944,0.57117,1.17107,0.84063,1.05409,0.000203502,0.000203502,0.000203502
231,1404.72,1.06236,0.57124,1.04972,0.76125,0.81887,0.85351,0.57337,1.19064,0.85265,1.05882,0.000200753,0.000200753,0.000200753
232,1410.66,1.07776,0.58681,1.06824,0.7595,0.84344,0.83742,0.563,1.15304,0.86496,1.03514,0.000198004,0.000198004,0.000198004
233,1416.52,1.03961,0.56243,1.05156,0.83419,0.81588,0.86486,0.58286,1.17661,0.80473,1.05766,0.000195255,0.000195255,0.000195255
234,1422.47,1.0605,0.58133,1.05292,0.85141,0.81577,0.88217,0.61089,1.12818,0.80302,1.04635,0.000192506,0.000192506,0.000192506
235,1428.34,1.07706,0.57473,1.06348,0.87936,0.80281,0.89393,0.61034,1.10817,0.81535,1.01914,0.000189757,0.000189757,0.000189757
236,1434.24,1.07618,0.56623,1.06288,0.86272,0.84796,0.9089,0.61891,1.14204,0.8153,1.0232,0.000187008,0.000187008,0.000187008
237,1440.39,1.0382,0.55238,1.03708,0.85892,0.85651,0.88821,0.61303,1.12139,0.7947,1.02477,0.00018426,0.00018426,0.00018426
238,1446.36,1.04572,0.56344,1.05615,0.84806,0.81791,0.88164,0.60348,1.15693,0.81922,1.03033,0.000181511,0.000181511,0.000181511
239,1452.6,1.04816,0.57854,1.05311,0.8076,0.87114,0.88474,0.6026,1.14062,0.83233,1.02786,0.000178762,0.000178762,0.000178762
240,1458.37,1.04452,0.58131,1.03597,0.8379,0.79733,0.86589,0.58788,1.16087,0.84485,1.055,0.000176013,0.000176013,0.000176013
241,1464.37,1.02724,0.56986,1.04466,0.84709,0.78549,0.8713,0.60595,1.12428,0.84691,1.03894,0.000173264,0.000173264,0.000173264
242,1470.28,1.05555,0.56179,1.04407,0.84664,0.82229,0.88171,0.6154,1.10581,0.81874,1.02319,0.000170515,0.000170515,0.000170515
243,1476.09,1.04125,0.56525,1.04991,0.8584,0.81854,0.88953,0.61248,1.12556,0.80949,1.02414,0.000167766,0.000167766,0.000167766
244,1481.99,1.06851,0.58562,1.05269,0.87842,0.81571,0.88299,0.60415,1.13751,0.82163,1.02892,0.000165017,0.000165017,0.000165017
245,1487.95,1.05909,0.57983,1.04765,0.84657,0.82826,0.88543,0.60844,1.13113,0.81624,1.02495,0.000162268,0.000162268,0.000162268
246,1493.92,1.04393,0.58044,1.04898,0.82146,0.83917,0.87722,0.60423,1.14478,0.84169,1.02583,0.00015952,0.00015952,0.00015952
247,1500.03,1.07708,0.59085,1.05795,0.85226,0.83022,0.86657,0.59781,1.10892,0.8345,1.01449,0.000156771,0.000156771,0.000156771
248,1505.91,1.04778,0.59133,1.06325,0.86864,0.83972,0.88995,0.60664,1.1076,0.81268,1.0071,0.000154022,0.000154022,0.000154022
249,1511.84,1.04989,0.57816,1.06083,0.87072,0.82674,0.89224,0.61187,1.10468,0.80962,1.00889,0.000151273,0.000151273,0.000151273
250,1517.82,1.04011,0.58161,1.041,0.89645,0.82389,0.89283,0.61729,1.1005,0.78441,1.01088,0.000148524,0.000148524,0.000148524
251,1523.8,1.03922,0.56604,1.05443,0.89609,0.78973,0.88769,0.61608,1.11032,0.79066,1.0192,0.000145775,0.000145775,0.000145775
252,1529.75,1.03996,0.57538,1.04374,0.85118,0.83075,0.8846,0.61008,1.15956,0.79237,1.04229,0.000143026,0.000143026,0.000143026
253,1535.71,1.02023,0.56286,1.05244,0.85712,0.84943,0.88331,0.60695,1.15002,0.79565,1.02911,0.000140277,0.000140277,0.000140277
254,1541.97,1.05404,0.56177,1.06147,0.88407,0.8579,0.88497,0.61278,1.11831,0.78633,1.0159,0.000137528,0.000137528,0.000137528
255,1547.97,1.01617,0.54959,1.03944,0.9008,0.79009,0.88228,0.60746,1.13765,0.7942,1.01914,0.000134779,0.000134779,0.000134779
256,1553.97,1.02206,0.54724,1.03865,0.84576,0.80472,0.88384,0.61073,1.12597,0.80503,1.01437,0.000132031,0.000132031,0.000132031
257,1559.82,1.03246,0.55256,1.02436,0.81473,0.86533,0.88766,0.60066,1.14589,0.8107,1.0185,0.000129282,0.000129282,0.000129282
258,1565.63,1.0578,0.5601,1.03831,0.79398,0.89066,0.88416,0.59757,1.1037,0.79666,1.01546,0.000126533,0.000126533,0.000126533
259,1571.53,1.02778,0.56047,1.03219,0.79993,0.87431,0.88359,0.60498,1.11189,0.79899,1.01615,0.000123784,0.000123784,0.000123784
260,1577.2,1.03061,0.54893,1.03146,0.84959,0.80629,0.87752,0.59997,1.11955,0.80561,1.04351,0.000121035,0.000121035,0.000121035
261,1583.31,1.00171,0.53878,1.02785,0.83549,0.8345,0.87905,0.59833,1.15496,0.82698,1.04782,0.000118286,0.000118286,0.000118286
262,1589.1,1.0394,0.5643,1.05234,0.83974,0.83009,0.87197,0.59588,1.15804,0.82577,1.0455,0.000115537,0.000115537,0.000115537
263,1594.9,1.01831,0.54852,1.03125,0.79697,0.86705,0.87885,0.60144,1.15325,0.80635,1.03723,0.000112788,0.000112788,0.000112788
264,1600.79,1.0212,0.53912,1.03501,0.81073,0.85999,0.8814,0.59922,1.16786,0.81184,1.04307,0.000110039,0.000110039,0.000110039
265,1606.72,1.02867,0.55482,1.0403,0.81111,0.87242,0.88593,0.60539,1.14826,0.81147,1.04447,0.00010729,0.00010729,0.00010729
266,1612.52,1.02556,0.53546,1.03975,0.81381,0.8503,0.87421,0.60139,1.15073,0.83736,1.04247,0.000104542,0.000104542,0.000104542
267,1618.54,1.01219,0.54622,1.04243,0.81074,0.88031,0.86979,0.59364,1.15354,0.84833,1.0492,0.000101793,0.000101793,0.000101793
268,1624.37,1.00699,0.54909,1.03754,0.80514,0.87602,0.87651,0.60993,1.13556,0.83839,1.03269,9.90437e-05,9.90437e-05,9.90437e-05
269,1630.27,1.00213,0.53192,1.02636,0.84344,0.82218,0.88588,0.60702,1.13096,0.79968,1.03171,9.62948e-05,9.62948e-05,9.62948e-05
270,1636.17,1.01351,0.5463,1.02429,0.83795,0.82136,0.88037,0.61221,1.13117,0.78122,1.03103,9.35459e-05,9.35459e-05,9.35459e-05
271,1641.82,1.02097,0.53293,1.03716,0.84379,0.81207,0.88131,0.61209,1.13163,0.79266,1.0366,9.0797e-05,9.0797e-05,9.0797e-05
272,1647.75,1.03051,0.55119,1.05694,0.83836,0.81834,0.8852,0.61143,1.14283,0.80364,1.04461,8.80481e-05,8.80481e-05,8.80481e-05
273,1653.63,1.02509,0.55182,1.03567,0.79716,0.84445,0.88286,0.61275,1.12537,0.81133,1.03687,8.52992e-05,8.52992e-05,8.52992e-05
274,1659.51,0.98491,0.51354,1.00928,0.81763,0.83825,0.87564,0.6045,1.11504,0.8084,1.02551,8.25503e-05,8.25503e-05,8.25503e-05
275,1665.43,0.99692,0.51798,1.02279,0.82354,0.81338,0.87429,0.60756,1.11382,0.81894,1.02983,7.98014e-05,7.98014e-05,7.98014e-05
276,1671.35,1.01768,0.53516,1.02935,0.82931,0.82426,0.87578,0.60759,1.13708,0.82954,1.03754,7.70525e-05,7.70525e-05,7.70525e-05
277,1677.16,0.9997,0.53003,1.04221,0.83979,0.84428,0.89077,0.60672,1.15747,0.8068,1.03721,7.43036e-05,7.43036e-05,7.43036e-05
278,1682.97,0.9973,0.52912,1.01698,0.83976,0.83261,0.88657,0.60713,1.14077,0.79899,1.03439,7.15547e-05,7.15547e-05,7.15547e-05
279,1689.03,0.9941,0.5276,1.01161,0.84995,0.82178,0.88276,0.60197,1.16672,0.79673,1.03648,6.88058e-05,6.88058e-05,6.88058e-05
280,1694.9,1.00225,0.53166,1.03314,0.81388,0.83211,0.8785,0.61077,1.12664,0.79389,1.03135,6.60569e-05,6.60569e-05,6.60569e-05
281,1700.65,1.03338,0.53789,1.04226,0.85635,0.79777,0.87574,0.60157,1.12322,0.79002,1.03249,6.3308e-05,6.3308e-05,6.3308e-05
282,1706.71,0.99844,0.52225,1.02785,0.79378,0.86646,0.88513,0.60858,1.12803,0.78304,1.03522,6.05591e-05,6.05591e-05,6.05591e-05
283,1712.54,1.03032,0.53939,1.03715,0.80351,0.87732,0.88298,0.60938,1.1209,0.76821,1.02705,5.78102e-05,5.78102e-05,5.78102e-05
284,1718.49,0.99881,0.51578,1.02309,0.84468,0.82596,0.88258,0.61224,1.11772,0.76361,1.02337,5.50613e-05,5.50613e-05,5.50613e-05
285,1724.44,0.98726,0.52759,1.02167,0.80713,0.86443,0.88471,0.61533,1.11749,0.7616,1.02652,5.23124e-05,5.23124e-05,5.23124e-05
286,1730.45,0.9928,0.52775,1.02084,0.82323,0.85784,0.88323,0.61312,1.13461,0.76839,1.03096,4.95635e-05,4.95635e-05,4.95635e-05
287,1736.35,0.99729,0.51332,1.0291,0.81001,0.86277,0.88272,0.61534,1.12849,0.77689,1.02744,4.68146e-05,4.68146e-05,4.68146e-05
288,1742.28,0.97679,0.51024,1.02288,0.808,0.85527,0.88116,0.61873,1.12257,0.78436,1.02502,4.40657e-05,4.40657e-05,4.40657e-05
289,1748.48,0.98482,0.52592,1.029,0.81411,0.84515,0.88055,0.62454,1.10671,0.79035,1.01917,4.13168e-05,4.13168e-05,4.13168e-05
290,1754.64,0.97108,0.51499,1.02535,0.82048,0.85293,0.88013,0.6226,1.11273,0.78626,1.01958,3.85679e-05,3.85679e-05,3.85679e-05
291,1776.6,0.85682,0.39925,0.96003,0.82039,0.83194,0.87421,0.60566,1.13517,0.80011,1.0336,3.5819e-05,3.5819e-05,3.5819e-05
292,1782.32,0.83798,0.39617,0.95245,0.80564,0.82865,0.86594,0.59395,1.14671,0.8316,1.04598,3.30701e-05,3.30701e-05,3.30701e-05
293,1788.15,0.83037,0.38624,0.95763,0.82062,0.83103,0.86508,0.59058,1.16843,0.83694,1.05257,3.03212e-05,3.03212e-05,3.03212e-05
294,1794.04,0.82906,0.39446,0.95714,0.82929,0.83273,0.86682,0.59036,1.15358,0.83214,1.05074,2.75723e-05,2.75723e-05,2.75723e-05
295,1800.02,0.83218,0.38756,0.95163,0.82482,0.83701,0.86914,0.59634,1.1598,0.81993,1.04426,2.48234e-05,2.48234e-05,2.48234e-05
296,1805.76,0.83029,0.39098,0.95802,0.81728,0.84152,0.86983,0.59848,1.1624,0.81125,1.04282,2.20745e-05,2.20745e-05,2.20745e-05
297,1811.23,0.82774,0.38434,0.94139,0.81647,0.83872,0.87084,0.59674,1.1526,0.80985,1.04165,1.93256e-05,1.93256e-05,1.93256e-05
298,1816.93,0.81594,0.38373,0.94937,0.82363,0.83509,0.87217,0.59694,1.15384,0.8045,1.04324,1.65767e-05,1.65767e-05,1.65767e-05
299,1822.58,0.84884,0.38456,0.95673,0.82791,0.84617,0.87372,0.5989,1.15271,0.80436,1.04098,1.38278e-05,1.38278e-05,1.38278e-05
300,1828.07,0.82033,0.38572,0.95314,0.8304,0.84801,0.87476,0.6022,1.14916,0.80212,1.04051,1.10789e-05,1.10789e-05,1.10789e-05
