epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,317.853,1.30239,1.07472,1.18787,0.63945,0.6789,0.69567,0.3982,1.44209,1.21643,1.12895,0.000687308,0.000687308,0.000687308
55,323.835,1.2927,1.03119,1.16726,0.7566,0.61819,0.73342,0.43269,1.47373,1.19827,1.14294,0.000684559,0.000684559,0.000684559
56,329.853,1.32655,1.04901,1.19665,0.69609,0.63632,0.70656,0.38919,1.65206,1.25018,1.20441,0.00068181,0.00068181,0.00068181
57,335.808,1.3303,1.06307,1.20604,0.68602,0.67189,0.74478,0.38575,1.75748,1.23181,1.24454,0.000679062,0.000679062,0.000679062
58,341.702,1.28395,1.05236,1.17434,0.75204,0.75329,0.79212,0.43599,1.57585,1.13643,1.16689,0.000676313,0.000676313,0.000676313
59,347.623,1.30412,1.00144,1.17396,0.68927,0.75021,0.77204,0.41812,1.61111,1.16544,1.16423,0.000673564,0.000673564,0.000673564
60,353.554,1.30247,1.08274,1.17505,0.67823,0.72648,0.75041,0.43192,1.51207,1.18488,1.14328,0.000670815,0.000670815,0.000670815
61,359.314,1.29462,1.00233,1.17025,0.74539,0.63426,0.75302,0.41538,1.63021,1.23191,1.18884,0.000668066,0.000668066,0.000668066
62,364.867,1.26292,1.01107,1.15963,0.70935,0.66627,0.76076,0.45681,1.45366,1.13067,1.11927,0.000665317,0.000665317,0.000665317
63,370.765,1.27027,0.9695,1.17336,0.73448,0.72445,0.7797,0.42909,1.62085,1.13752,1.17787,0.000662568,0.000662568,0.000662568
64,376.595,1.27151,0.96726,1.1676,0.77289,0.69169,0.75029,0.39831,1.70105,1.14476,1.19572,0.000659819,0.000659819,0.000659819
65,382.134,1.33218,0.98829,1.19427,0.72611,0.69785,0.76686,0.43276,1.52878,1.17024,1.15434,0.00065707,0.00065707,0.00065707
66,387.846,1.27025,0.93836,1.15004,0.79648,0.74036,0.80402,0.44747,1.57104,1.09209,1.16273,0.000654321,0.000654321,0.000654321
67,393.917,1.28587,0.94532,1.14754,0.85095,0.71189,0.8042,0.45288,1.54926,1.08523,1.16458,0.000651573,0.000651573,0.000651573
68,400.038,1.27211,0.97034,1.14798,0.7423,0.68293,0.78325,0.50225,1.29236,1.14214,1.07162,0.000648824,0.000648824,0.000648824
69,405.927,1.28321,0.98315,1.15406,0.78835,0.6905,0.77457,0.45327,1.43394,1.13426,1.12343,0.000646075,0.000646075,0.000646075
70,412.021,1.27212,1.03168,1.15081,0.72179,0.68727,0.74856,0.43222,1.46906,1.23611,1.14709,0.000643326,0.000643326,0.000643326
71,417.919,1.21874,0.94422,1.13006,0.71488,0.76385,0.80069,0.42153,1.63808,1.12997,1.19391,0.000640577,0.000640577,0.000640577
72,423.646,1.25605,0.99464,1.14921,0.79768,0.6896,0.79846,0.46987,1.40311,1.04803,1.10746,0.000637828,0.000637828,0.000637828
73,429.642,1.23824,0.91556,1.13337,0.74642,0.69326,0.78643,0.4699,1.40282,1.08295,1.08986,0.000635079,0.000635079,0.000635079
74,435.496,1.27522,0.97094,1.1597,0.7823,0.72413,0.80676,0.50534,1.33293,1.0655,1.08704,0.00063233,0.00063233,0.00063233
75,441.498,1.24098,0.9481,1.13747,0.77325,0.6537,0.74299,0.42984,1.4485,1.129,1.11023,0.000629581,0.000629581,0.000629581
76,447.364,1.22819,0.95499,1.13527,0.85051,0.69241,0.79662,0.53395,1.19369,1.09661,1.02835,0.000626832,0.000626832,0.000626832
77,453.263,1.21451,0.91871,1.1257,0.65341,0.65269,0.73689,0.45831,1.32113,1.1783,1.06667,0.000624084,0.000624084,0.000624084
78,459.022,1.23206,0.92127,1.13577,0.78553,0.63204,0.76308,0.49098,1.29868,1.08991,1.08944,0.000621335,0.000621335,0.000621335
79,465.047,1.21448,0.91273,1.11648,0.75551,0.70582,0.78201,0.48776,1.32186,1.01711,1.08003,0.000618586,0.000618586,0.000618586
80,470.941,1.21953,0.87054,1.13481,0.76109,0.73761,0.80282,0.50539,1.31822,1.03977,1.06732,0.000615837,0.000615837,0.000615837
81,477.205,1.22361,0.90386,1.12856,0.74823,0.71157,0.76882,0.45462,1.45352,1.1006,1.1069,0.000613088,0.000613088,0.000613088
82,483.003,1.2255,0.86952,1.13693,0.76363,0.72932,0.78828,0.46448,1.44611,1.07344,1.10995,0.000610339,0.000610339,0.000610339
